sample_ID,minADE_k,minFDE_k,MR_k,b-minFDE_k
10011,1.1653495975634498,0.9569528716355139,0.0,1.6346060184880522
10014,0.8955879595365331,0.8796254657696132,0.0,1.5029387678084078
10015,0.8897535076737633,1.1012918841925232,0.0,1.72998693573562
10036,0.6791052424992755,2.2256499429556684,1.0,3.2247456032541715
10051,0.42452263584736866,0.4852927353004267,0.0,1.242186965307057
10089,0.48007159633121843,1.0238618509934594,0.0,1.8762686227790069
10103,0.45025354034347814,0.1786222222423946,0.0,0.7333675328588509
10110,0.34518812784423597,0.45181805783702794,0.0,1.0362489679828097
10130,0.6578987314316265,1.6504543768846127,0.0,2.590723828331175
10131,0.21603729838334837,0.6399035987485954,0.0,1.0798388703165445
10146,0.22400261649301895,0.4119987529175852,0.0,1.035358887565637
1024,0.52102634301291,0.9529591518991055,0.0,1.5733950437247224
10245,0.296552140020172,0.17192636475376671,0.0,0.7291707590859091
10421,0.6142620619609948,0.7387177834177401,0.0,1.7387177722902056
10429,0.6890086374093544,1.4827850821930817,0.0,2.33677278586634
10590,0.39356871333911164,0.7717258185980971,0.0,1.2531132025232434
10592,0.22460587045688757,0.15643750430509928,0.0,0.791010870120012
10595,1.3068025263429146,4.04191440758016,1.0,4.367318854892469
10618,0.2554265489958761,0.43138184565605886,0.0,0.9148431896063771
10651,0.40009284014428637,0.7995862993905958,0.0,1.3238218327904527
10661,0.3602562865918654,0.3884159927051352,0.0,0.8792624408391638
10753,0.5126125363826951,0.2972968519135739,0.0,0.7930878949840564
10763,1.835887916094998,0.7813799477515201,0.0,1.405693293645915
10769,0.1850265985026324,0.24832686364583975,0.0,0.6937073018627744
10817,0.24327247641018607,0.08503026019831814,0.0,0.9216886428574487
10939,0.20308032887627506,0.447153775299184,0.0,0.983127545440435
10995,0.835500009800492,0.6495475147533857,0.0,1.0325555050162687
11051,0.3378331807694464,0.6812255241970028,0.0,1.1757193381750881
11059,0.5832626100492663,0.40937168392022005,0.0,1.041705888476682
11099,0.2910153190025967,0.41275294869931317,0.0,0.92780940781346
11122,0.9351972578626767,1.3613971495285033,0.0,1.8813360974494326
1114,0.461112251153395,0.8606226503235218,0.0,1.373342635393962
11154,0.1432597219590426,0.021678082298874368,0.0,0.5308712173581142
11163,0.47054929789013983,0.5752042405169211,0.0,1.1079613386238576
11171,1.4799461322160854,2.3485804765518883,1.0,3.0538616491499675
11341,0.1590784922068602,0.12414358643463516,0.0,0.6799486115380314
11359,1.0232276730837098,0.2576227824860458,0.0,0.7403785711704302
11385,9.681592113492197,33.149628180534194,1.0,33.87552751436748
11421,0.2052734194280329,0.15841873446722976,0.0,0.6661253670913398
11430,0.7281729912834343,0.896223348356466,0.0,1.4895203460495998
11444,0.18838801767597807,0.20677550137804732,0.0,0.7158588531396615
11459,0.46051040227560475,1.1354316191837304,0.0,1.7485374553793889
