sample_ID,minADE_k,minFDE_k,MR_k,b-minFDE_k
100252,0.9433424695786775,0.8087477198159699,0.0,1.6665385105974713
100253,0.34032265780649323,0.4625151962268654,0.0,0.9149716485351371
100254,0.31818876429799786,0.2480598808895594,0.0,0.9656045869465252
100255,0.2635817238965167,0.5982223945146178,0.0,1.0551464426717496
100256,0.5206077297540082,0.496843683827986,0.0,1.252936282767989
100257,0.12755013897628045,0.14381658538354514,0.0,0.8306271868305862
100258,0.3996756131614577,0.6309544001455837,0.0,1.1120015100182454
100259,0.6820706601783494,1.2696997511222905,0.0,2.118441434761874
10026,0.3330686051539896,0.6502191721561161,0.0,1.1111825042843628
100260,0.13521180498376342,0.2518615420753502,0.0,0.6776444412390369
100261,0.5854426228955325,1.2052219727071218,0.0,1.6906379402707044
100262,0.7303350794153359,1.1173869837907022,0.0,1.6691527074612011
100263,0.27050926149583376,0.18256529292619367,0.0,0.5879915801922465
100264,0.8235849434122862,1.3784130362451041,0.0,1.973942955703183
100265,0.31863254645442535,0.18088028974645942,0.0,0.6924838586095272
100266,1.231177409452766,0.8074893223640859,0.0,1.5840559886096126
100267,0.578291738733952,0.8657825610145591,0.0,1.7462262153509402
100268,0.33053603452621966,0.5232249967272611,0.0,1.3333419328022655
100269,0.45215861209349284,0.6256817302697719,0.0,1.3501107031127886
10027,0.7449859462858434,1.1998282594613559,0.0,1.637452404326428
100270,0.14768305161762493,0.23476775468821906,0.0,0.725100413029999
100271,0.21713961007225505,0.2932722540203875,0.0,0.7628813168298574
100272,1.2532971358111482,1.1695586755977314,0.0,1.6982530262197246
100273,0.7217383272988808,0.507065149554888,0.0,0.9944661389096361
100274,0.7060791501591523,1.571940550816115,0.0,2.0700036809081954
100275,0.33538598966375077,1.0260056237774937,0.0,1.876391677897971
100276,0.5619763830290925,0.5643051595784094,0.0,1.0454538788974528
100277,0.5544140591879478,0.46879300582172934,0.0,0.9542774627247648
100278,0.5573987223267697,0.5816692053696679,0.0,1.1275570541436604
100279,1.0768482219861224,0.6701814483860553,0.0,1.6701814483859116
10028,0.1567252235294401,0.2729612844524765,0.0,0.9517295686526119
100280,0.5867768246253383,0.7984764703168461,0.0,1.1411644072730842
100281,0.10943952736092608,0.28257719141560167,0.0,0.9866616639986581
100282,0.5803272919402443,0.695402080481846,0.0,1.2275027096469864
100283,0.8373814924199878,0.6995236165231834,0.0,1.4114274969177898
100284,0.6383889606006162,0.9734925619658019,0.0,1.443419293505436
100285,0.5742092850370139,1.3214293105020434,0.0,1.9594149563455248
100286,0.4931581331679008,1.371558796367294,0.0,2.2760275786939896
100287,0.4069693792921159,0.24615397726760666,0.0,0.7411583003026215
100288,0.3319316535645517,0.2770468459501251,0.0,0.998354515578235
100289,0.367232682926288,0.45687137117220794,0.0,0.9555701622491959
10029,1.5552941465167487,3.772435991953312,1.0,4.771858525384098
100290,1.0005330645299348,0.975258529769845,0.0,1.4758082472533833
100291,0.26472831402767255,0.5761680868724378,0.0,1.0142804291520173
100292,2.3047096780073284,5.092948942550038,1.0,5.5959071814283305
100294,0.5133792706512794,0.2015836986391677,0.0,0.6892258315505527
100295,0.5174199155131821,0.6545592780147615,0.0,1.1523128884864542
100296,0.8298389479318953,0.2926452555035872,0.0,0.8032955442159145
100297,1.5021210492605521,0.82266410449832,0.0,1.336733191491808
100298,0.5594614853119193,1.1271801104349999,0.0,1.6813715157226117
100299,1.1089377451778932,0.6627279477661474,0.0,1.2607911482187169
1003,1.2431254513840693,1.1724490066461355,0.0,1.684696955534132
10030,0.8048432737970792,1.7336912994731108,0.0,2.3541428418167687
100300,0.23097227393624212,0.5350470982633616,0.0,1.040559325550907
100301,0.7319633792318462,0.6432904119619338,0.0,1.1779154977078514
100302,0.39907826433760074,0.5848486344710876,0.0,1.2045556754277813
100303,1.4130307506904205,4.541615179482032,1.0,4.994152782508244
100304,0.6920508852280023,0.5799551885566628,0.0,1.1403161412506555
100305,1.0016826791920999,1.303966628777793,0.0,1.6731358410044646
100306,0.811817063763853,0.2961124071034777,0.0,0.7966316762369381
100307,0.4803586211976808,0.9471101235833794,0.0,1.9471085905491552
100308,0.743828121507139,1.147496618931192,0.0,1.8987010705230862
100309,0.35127704351498823,0.3763750628861432,0.0,1.04074032810039
10031,0.29477714126038107,0.27820256055985193,0.0,1.1066225956532088
100310,0.5258178536265359,0.6976809335489861,0.0,1.242642544707887
100311,0.45107313711150443,0.2658593927853956,0.0,0.7977617931510064
100312,0.5479297165308773,1.4834965333710926,0.0,2.291440977537275
100313,0.47074994962641775,0.8951575354499843,0.0,1.6461981011591151
100314,0.3981781173999535,0.8158489477897297,0.0,1.2884243321090536
100315,0.598169325809353,1.1115961631855633,0.0,1.6180868182766657
100316,0.6000124796531054,0.46705005840460834,0.0,0.9499289255309993
100317,0.47368989292331964,0.36706132217290516,0.0,0.8591808596973121
100318,0.561872980186332,0.5736763522863986,0.0,1.0800434184317005
100319,0.6270559250403303,0.5394391709981878,0.0,1.170321702695244
10032,0.3291660292328832,0.6987872542113968,0.0,1.195521741157883
100320,0.20255586514508014,0.31281776789656857,0.0,0.8075016419458073
100321,0.2852721001374212,0.6120774862266147,0.0,1.4462288395997325
100322,0.6625570445694424,0.8652721576228293,0.0,1.3497330929543387
100323,0.8783087664054334,0.8362834099110923,0.0,1.648324797541452
100324,0.8965755350079616,1.2560216480953,0.0,1.7503066156716052
100325,0.7880469874431402,0.3547763474548151,0.0,1.1087076454603446
100326,0.382521877375994,0.6583089130740173,0.0,1.453090602149855
100327,0.6097569740078399,0.9570465765930605,0.0,1.4868287461997567
100328,0.2216334988384226,0.39311566810239046,0.0,0.8630224150338823
100329,0.9694645028362366,1.9656082012674287,0.0,2.540491040853583
10033,0.40873322921181177,0.6138185118119298,0.0,1.2994598735707648
100330,0.45732832132656603,0.5119971397381854,0.0,0.9421232892582223
100331,0.5608662596795955,0.8248273719887389,0.0,1.385946972200538
100332,0.3918192179862432,0.498299747846261,0.0,1.0623334564643045
100333,0.4245654667654149,0.928578889895603,0.0,1.4585993622861018
100334,0.9810187232193058,2.704959707572378,1.0,3.7048937917184497
100335,2.798631228928644,1.128589739722857,0.0,1.7898998575274279
100336,0.5136083793330692,1.4747013683881312,0.0,1.9599343578637662
100337,0.39805911728258875,0.22979974975115589,0.0,0.6986398164998091
100338,0.4294967325887299,0.25097856563122556,0.0,0.6375703699377946
100339,0.32846911666416406,0.7211268153344687,0.0,1.7198061180871824
10034,0.9712590645856539,1.1828033928444426,0.0,1.6701820110282752
100340,0.6107126671541232,0.5283939670700062,0.0,1.1313280381507222
100341,1.3777130768084063,0.8975966967634128,0.0,1.50893714325088
100342,0.39338850290882804,0.3682040231230812,0.0,0.8599962403850858
100343,1.714660822488725,2.3691873728340305,1.0,3.136911305136779
100344,0.7267603651160979,0.6116024549772865,0.0,1.2244685524524836
100345,0.5562085560612504,0.5765162468546475,0.0,1.2842444459473463
100346,0.3171069348866968,0.41038065314171635,0.0,0.7274028987489067
100347,0.5020605805014209,0.12478201069735899,0.0,0.5441410554521829
100348,0.12152229534357703,0.11090574892062129,0.0,0.7067718341850777
100349,0.3181725958887168,0.5159148852101607,0.0,0.9811050564103236
10035,0.5569527821272507,0.5569454273002578,0.0,1.3795196156370406
100350,0.4064161443962305,0.13339669971548826,0.0,1.054366612095185
100351,0.30908123867706744,0.2101367754130324,0.0,0.7742994996884986
100352,0.43865346988750126,0.3980784030376416,0.0,0.9103208362676425
100353,0.7465742158799521,0.3152573924440428,0.0,0.8835249515012837
100354,0.29659614176057114,0.1017068919497069,0.0,0.5360867503885293
100355,3.6574750029275105,4.79488124022027,1.0,5.373306506201945
100356,0.5809284321074814,0.4101168554378183,0.0,0.8957419980562205
100357,0.45193130068092074,0.3592431700579975,0.0,1.2590100988549302
100358,0.5202670323290228,1.099779673943943,0.0,1.4996331104376366
100359,0.9146635643018833,0.9677229583054204,0.0,1.5154300036221997
10036,0.2399700537793476,0.4273669622529422,0.0,0.8998895875070034
100360,0.2549571032205024,0.34739794717903844,0.0,0.8525196527840568
100361,0.26902877769474676,0.3385988926923475,0.0,0.7915925203361059
100362,0.2899300218466835,1.221806843281182,0.0,1.8456932979081446
100363,0.3927932478258004,0.3381875978279251,0.0,1.2175781298843578
100364,0.3995018134317903,0.36975685406423375,0.0,1.003534113993918
100365,0.5100942292158884,0.7004963980630385,0.0,1.4529093244191758
100366,0.5429122692981323,0.31288713498603926,0.0,0.9905377682705738
100367,0.6668676267997071,0.5677177933739549,0.0,1.020954687938143
100368,0.5152285653562957,0.3655237413976722,0.0,1.3655237191040341
100369,1.2701417550503755,1.7321747962663894,0.0,2.7321728276681387
10037,0.8856116713926693,0.9172630658462739,0.0,1.5741908099525876
100370,0.8135016041761138,1.7623090709373737,0.0,2.512905046328955
100371,0.5291076118734982,0.9703074291532771,0.0,1.5166349296761719
