sample_ID,minADE_k,minFDE_k,b-minFDE_k
02eb9cea-68ef-44a4-9951-e0301ffcaace,4.161448047076715,7.040983058587139,7.977285631471126
033e8dfd-8bd9-4a6d-b016-7238c2dfed7a,4.007803928579063,8.242238149112202,9.224848213080826
08a174ba-09bd-4773-b284-0fb05c7d6b40,2.346293641249618,4.6355979750260845,5.186827258380027
0b5817e4-4219-4bc4-af6a-af2603109a7a,4.198664397464345,10.484951511783816,11.481233516323174
0bd3e6b4-3186-4e48-aa60-6feae11d82c4,2.2607128452010645,4.354980761713494,5.265755684470959
1fe4813a-628c-4eaf-8744-011c908df04a,2.9537670218079284,5.930790702836395,6.890051502089144
360e14c7-079c-43b6-bb32-1926fe7995ca,3.2197593681660783,5.237057205600613,5.941010105833047
412ec668-751c-4a01-b23a-5853d65043c9,2.276069241086144,4.346149139485184,5.006562981939178
4cf1c6fd-2ead-4e81-9675-80daaf022ebe,2.543266785946172,6.777317911005769,7.772263663938122
69aaddf6-cb4c-49bd-88ed-d102548d8556,2.567070904975696,5.847605567647564,6.7820185920397895
758f7517-e10d-4fdf-9aed-0a9a4c8803d9,2.240133111186461,7.905689616094979,8.771248209260921
796aa0be-8fbc-4065-80d7-39223945454a,4.285285134025779,11.39892395545496,12.39892075177316
7cd67d64-079b-459b-98a9-a833efea273e,4.70884043690999,11.773772366841712,12.266309032945406
7ff7f9b2-9bc3-41ec-8fe1-8abf9c9515c6,3.0640974025659085,6.595703593257106,7.297286567108568
8c05c86a-7892-4b95-8b77-c9fbfefa3084,4.41662133267875,6.836459473385574,7.828006184392296
8daa8386-0a33-4a89-aa09-e0a184273fe5,2.107599427756294,5.464044293256265,6.4399961697805095
975713e6-b594-4370-931f-b7257cc88581,4.22869981254394,8.173809366892272,9.07430930722334
a0393213-b648-4d8f-9a22-7406d95eb00a,2.7172236304709254,10.1732080874589,11.16093267768234
a165db0d-6361-42a0-b983-0316e7df71e2,2.096637961063464,4.452024386321584,5.110593559164083
ab2420d0-589d-4b62-b8f6-b926a3775881,11.201470745375849,33.70540379582246,34.61295685521276
bc74c619-5664-4dcb-b9c9-b3e87b0b46ab,2.1666274121427302,5.167925041508183,6.123813043890146
be6f099f-3a88-47cd-8384-56acfeab22e3,2.1316915505986582,4.991530902522892,5.991511270077373
c25720d7-7c23-48f4-b0f8-20ee31d77d6e,6.357105245112384,12.254160524131445,13.254113684310006
c515ee2c-8d33-4e65-83c9-e8e33749a887,2.928130803620661,9.536609103139554,10.46083876849954
c5fdf5cc-fd57-4b1d-94fc-384a04f9ac35,2.1808739565541435,5.194311826467371,5.858490181984783
d4cd1989-e66e-496e-b3fa-19acbcec2b0c,2.9304667944140657,11.832020954374505,12.435452054528524
dc96ffda-7980-4261-9319-d2e8f231f8d4,2.1108412936879746,7.240225841118145,7.847074390303317
deeaa255-a701-48ff-a135-9fa2d8704191,2.9165963312268293,6.605706794451964,7.605318446647681
ea063f94-852b-4028-af9f-644bea009901,2.513335945392196,4.382464522959311,5.273579537224599
f122a519-f585-440f-9c3c-79e5bfeca71b,2.101664219506257,5.761726056765256,6.692031328742488
f30d0971-e34b-4298-85c0-dddff33e0385,6.147579012685246,13.984539461929886,14.967906180990497
