sample_ID,minADE_k,minFDE_k,MR_k,b-minFDE_k
0000b0f9-99f9-4a1f-a231-5be9e4c523f7,0.2878486978475771,1.1115287785987404,0.0,1.5957753158231622
0000b6ab-e100-4f6b-aee8-b520b57c0530,0.697882879759939,1.3369337209064485,0.0,1.8613113946738404
0001b567-b7ac-4a91-b4fe-6132e4b81884,1.0100106099299964,4.407602613517695,1.0,5.266896933872652
0001f576-0552-49c9-9ce2-8c47411a088e,0.19875795752723152,0.32503681602178564,0.0,0.8458844655895854
0001fe2b-a3c8-4cdf-a712-6b65a17ca316,0.4221831791144679,2.9775353795622217,1.0,3.6511067153849948
0002cd4c-d011-4f89-84e4-5a042007f034,0.469051994009782,1.4666002359885106,0.0,1.9100959700984512
00037cc8-2b41-49cb-a781-f07c39328dff,0.38673114700982236,0.6365418883288864,0.0,1.2884594045487732
0003904f-371d-4544-8712-5f4eff74ef91,0.3060558891760337,0.419178235812922,0.0,0.9776805142540077
0003d1d1-ae8b-432c-b365-76ecd41867f9,0.8338363237099496,1.6947942821525817,0.0,2.067514420791256
0003e31e-8142-47af-9215-b8a306a31bc9,0.3692262433634138,1.4357956418286262,0.0,2.3712663827683595
000410c1-84d8-43a6-b6e8-34616cc1543f,0.5890564734706261,0.7732946075632583,0.0,1.1692121394500912
00052182-d782-4196-a025-a9916aaae4d6,0.5667510429563614,0.9893872624858081,0.0,1.4930544568779487
00052803-b0e6-4d8a-8abe-d8870d7c4132,0.264710189587644,0.7414103666487445,0.0,1.3093710201751647
00055ac5-75e4-41f7-a783-31dd49fca4be,0.46717783253471834,1.3799093843528154,0.0,2.2962914879972827
0005dd1d-53ee-4db2-be95-a09e64d78b61,0.4316213038525757,0.42768062937839113,0.0,1.2736625107724424
00060922-3f9c-47e6-9f00-ebbab232db15,0.36604476011307235,0.9338394588682175,0.0,1.4637129357662544
0006157f-aa50-483f-8e67-a965315a520c,0.4533685423774865,0.9899192740130388,0.0,1.9343103078839672
000640fa-f099-4148-802c-68d64843a3bd,1.3333880909799543,1.9805426890229334,0.0,2.6039641659657495
0006c73f-a174-44c9-941e-495d4023c382,1.1618481978869717,5.1634905838787715,1.0,6.16349056950537
000749d4-71b5-48ab-97b7-bcaa287da868,0.6074388422420033,2.1694667526924865,1.0,2.7272677631823194
00078678-1b54-4f19-bccf-dec214baf06c,0.36902099913393654,1.0264988240601185,0.0,1.517438622018677
00080c27-97e0-4b88-ad8d-3c6bd9b95fc2,0.5218408883776828,0.7633802386521207,0.0,1.3372745136449264
00093b91-f118-493b-bdec-04924ea4de3a,1.0382354036725805,0.5766320952521169,0.0,1.0824480909811958
000946e5-5d33-474e-994a-f603af4d7a3c,0.3933807334832386,0.4848997168966384,0.0,0.9966203150446022
00097516-de98-4ac8-b596-8a589b70a557,0.9869860197383659,2.0832045796219445,1.0,2.411496953805679
00099716-1352-4cae-81cb-34905f3da3bd,0.19885306582073964,0.45335535481215,0.0,1.1979631886732593
000a07a3-fec1-47d5-8ba7-e8610409efb3,0.45062353938262534,0.762801236051902,0.0,1.2800927386080854
000a9994-7146-487f-8692-d7320233d67e,0.48556906048979476,0.5790715235933077,0.0,0.9908249179333299
000ace8b-a3d2-4228-bd87-91b66a9c5127,0.3705351223150825,0.6773461894821016,0.0,1.2276248082048253
000b1e10-20b6-4b6b-9d0b-9b000ca47c8c,0.32481623918089375,0.6357660289019337,0.0,1.1021016263899472
000b25a9-8f75-46eb-90f5-a75c985f6ae2,0.15555528301488955,0.2597212407933927,0.0,0.5925417004705473
000bcc7d-7d21-4146-9dce-099fc5bf397f,2.601209612647318,6.913648566530649,1.0,7.689101290567235
000be335-f40a-4122-9621-45327a7a5ef4,0.7279192038173523,1.3476086342145435,0.0,2.0187002947420543
000c4929-721b-4ea5-ad82-192ff5d211e3,0.5552389584542372,0.983431640160618,0.0,1.4506573562328589
000c6e8c-2fa8-4594-8497-512439509b77,0.9768300235997704,2.969703074253328,1.0,3.3865595577042455
