sample_ID,minADE_k,minFDE_k,b-minFDE_k
0027cf63-f930-4b53-92de-45cef5e886df,0.0228028544448824,0.026471802779164,0.2976550728067041
002a0ecf-629c-4794-b201-d13bf5bebe9a,0.0811990899978058,0.1091461465734645,0.4230169870718073
002deeb3-4b91-4be2-acaf-a03e8258dbea,0.0771888710789453,0.1432231855746978,0.4752591109015432
003ec831-84a6-4da1-9031-f56134bd9a59,0.0643350506321954,0.1037069549261869,0.4085709726702703
00415283-22e2-4ec7-8b04-f985e86bfe10,0.1060873080485607,0.0985236277796912,0.4412852646208106
005e23c3-76b7-479c-a97d-ec57d24f58c9,0.0547962973615828,0.073498748914275,0.3781011629552865
005f402f-a25d-45c2-afad-aa5d0b92a796,0.0348885449687815,0.0494371564128723,0.35526877683886
005f974f-82d7-4e91-9931-09520018456d,0.0302542633201301,0.0418900309099495,0.3449123903531271
00780d6b-4fcd-46c3-b8cb-ac6dd3485c44,0.1586758161102683,0.1117601964520962,0.6035983913847206
007a87eb-13e5-4168-bf33-6f2042722809,0.1231485330012076,0.1275014462224845,0.4180795129048607
0085ab90-71ba-473a-bde9-b29e017cddc7,0.0837193372607969,0.1149805707232297,0.5065630046855035
00867e0a-11f0-47ef-9a52-cc92445fac7c,0.1107106824328799,0.1339127447374773,0.4276272872869409
00907ab0-485e-4771-95e1-111019a9e803,0.0801817980348192,0.1307151954442576,0.4383264133505323
009d335c-6a33-4767-b362-9df72623eccd,0.1501995124666133,0.1131491843143479,0.6084518737849778
00a17a1c-3959-4bd4-a04f-dcfc5e1b523e,0.0247311481947355,0.0552600396470227,0.367300118209028
00a8dc97-401a-4456-8f8c-f2dfbecbe343,0.0788851893636017,0.1247373915065289,0.4235505822223223
00b828d2-1eb7-463d-a832-00450d695c2e,0.0541422364941412,0.0660399647256841,0.3741755817975685
00c09663-b393-4eb2-a57b-f2f848364715,0.0997301171187638,0.0573651172946939,0.6151373652968142
00d3fdb3-ec81-41f4-8190-3bb6069a5dc1,0.0264127640277057,0.0524474409080461,0.35424024949806
00d99c7e-8960-4db6-be8c-88c826fe380c,0.1267061971133599,0.1195133651323342,0.5475094774694833
00f8b610-6f96-46a6-9b3a-2538f104b3db,0.0438473344591332,0.0369761928137922,0.34421437018275
011417c4-0a98-4ac8-906a-949dda74b5a3,0.0297053697453668,0.0083186739914607,0.3181957740181617
011849ac-1d3f-495b-a490-508274d4ff23,0.0153626703518126,0.0352137604999825,0.3479649391886595
0141ba6e-26ee-4a7d-a752-a84ed697a086,0.0784672711273523,0.076013806317804,0.3898411719710282
0143e655-3e26-4daf-849e-110242ac2aa1,0.1286833394635885,0.0686292562400846,0.3631651041782187
016af9a1-beae-4aa2-95d5-f9e4418fdd95,0.0739548764022605,0.1423140768736512,0.4504778980502935
016b67e6-ef27-4833-b0e6-b87ad891a11c,0.1284700037928462,0.1369231270392389,0.5161811526389385
01822bd8-9197-4f49-b50d-0befebb6af84,0.142218531852125,0.0504301160801752,0.5820126380830958
01ba65eb-7dc2-45c1-bf7d-e97a8ef3e624,0.0405067337430035,0.0677630703221291,0.37986141261223
01bd9751-d18a-476a-bd6b-fef41f9a8787,0.0518395393702577,0.0862378196771046,0.3929432150852022
01ccdeef-fb41-432d-b97f-726721668577,0.1212231158897676,0.0469380551680376,0.3595812819365502
01d005c5-017b-4945-a439-a487a80742e1,0.0720929332186698,0.0834188553909129,0.3938627167699206
021775a0-178a-4491-8798-a454304377f8,0.066331362494219,0.0275740563618599,0.3936745336838039
02249da7-1419-4ad7-b557-81ccc2340a15,0.1149501386467731,0.1156757825312742,0.5382445492260692
02302250-0ddf-415e-b271-2c26fb2a51c3,0.0880558567407938,0.1577005310487631,0.6253545693818727
02459559-8b25-41c4-883a-e8c6ae090c80,0.055767594315461,0.0565560908319928,0.5434258507109782
025dd0cb-a759-4524-8b2e-6f3f1a98c045,0.0574176512474583,0.0236804604569605,0.3185687169436661
02610ecb-2505-438f-ac8e-945e148f5d67,0.1242507183875566,0.1409386914958952,0.4408469624451488
02623683-a4e5-44b5-b927-d8df2e6c9525,0.0217034749057223,0.0512390758042484,0.3611631520107668
02674b72-d11a-4f13-8497-d0c9a84b0ffd,0.0681522461074746,0.1382191549695318,0.477953192570005
0270c2c7-f482-4200-b7e8-864f0c73edf1,0.0569509906462436,0.1183021751778781,0.4270530757106715
02718e66-fe8b-44e4-ac6a-df6e905b1940,0.0773436688141713,0.0567685857922755,0.3797730535129014
027be5d6-9a60-45c1-a7e8-4292bd618aa0,0.078060104605406,0.0759690221283609,0.3837549275992604
0293d661-ebdf-4300-afb8-e57db7eba6cc,0.1332971296604124,0.0960962455589983,0.4171189393570697
0296d1de-5480-4853-aa7e-c9ad130d5ebb,0.0862884044635517,0.0766525042241507,0.4702453857295064
02a3adf1-583a-4743-912e-057ee3a8d83b,0.0566904780387931,0.0520267986588863,0.3709566677474153
02a45b9a-b487-42e8-9090-d08a4d924bd5,0.052351953283662,0.1290223111051882,0.4394568559023001
02bf0e9d-3de9-414f-a5e0-1355b173e2c2,0.1078328309647634,0.012286469813649,0.5384959158501003
02c00ddb-614a-4564-8bea-eae15bcb7ef7,0.1205814379322059,0.0891310510544304,0.4029335163512591
02ceadbc-f95a-46d2-9aa8-2d05c9f86181,0.0876829125852646,0.1252323817965943,0.5095526628773683
02da04fa-3df7-4b53-b100-1bdd1ee814f8,0.0730903077911581,0.1152462488375954,0.6313281438958064
02e71e7d-b5f6-45b9-8aad-75953c23fa52,0.1557595472070695,0.1277008137419949,0.4009322238899244
030f3705-625d-41f8-afa9-2a91c1ee65c3,0.1257255179484968,0.0747617028288134,0.4009760742511741
03169f15-ed47-4d45-b0ab-b90c303c2b3b,0.0604081418848654,0.1458608746615513,0.455941757128061
031e73d2-0f89-4655-bece-679e5a6d4a84,0.1211119023879835,0.0650497538205221,0.6105625531286962
032936ed-e060-497f-9875-1081dfaf672b,0.0312990499447728,0.0326305306952541,0.3368107012483065
0345ddd7-6712-4f6c-8604-46e7df2d2f03,0.1501111742223606,0.1432714833514351,0.5992057906279827
034835bd-f40d-40ef-8b28-87d129a4fb26,0.1513636633275069,0.0603384323582713,0.3775724674153387
03519e0a-9c7c-49ee-901e-c67a6692d9c1,0.0755193612497484,0.1548260220259107,0.5842308161550488
035eae83-848e-43d4-b8f2-9b1bf9e737cd,0.0501473231551313,0.1058860283184157,0.472072229352103
03683bfa-7a59-408d-88bb-efaad955075c,0.0611949764936016,0.055769334641871,0.3642941616010402
038b4f9c-2d67-4ad3-bacd-d133c223039a,0.0427251617211501,0.0312694220619861,0.3283266385096252
0398a3a6-56af-4a8c-a7fa-3beb253f5668,0.0103729622386156,0.0164484633624365,0.3319866937245689
03995cec-be55-44e7-b50f-ab2a6bc2b76b,0.0153363796983306,0.0737988660103661,0.3859093298640038
03b043a0-eed0-462f-95b4-6518ba241b92,0.0107416179085962,0.0131258935464255,0.379152380648242
03c5bbb3-bd48-4859-9072-461bf88a2341,0.0538384689859476,0.035523880443424,0.3346058724340051
03ce0c0d-babd-4974-8a16-c6d4f420b859,0.0877094396587317,0.1272037474153769,0.4793024765277176
03e15726-ce2a-453d-bd64-e348ec25da8f,0.0291795391301149,0.0261889746225549,0.2544260073282283
03fb235e-5ff3-4661-b6b6-3d4e7a796248,0.0415825317483512,0.0363309816485642,0.3422866165017708
04035f8c-a93a-40ce-a3f8-c177ca95c5f6,0.0124462265209892,0.0197862296783218,0.3325140185291267
0411dc2a-2001-4e0f-a1f7-fae5102d97f7,0.0886290812778442,0.1036584088965575,0.4610026832221227
04460829-f8a9-4916-bbd7-fff1f035e2ee,0.0117115044584372,0.0139101241318218,0.3700778843245976
04493d0a-b55d-4d8e-b842-f41e9a46b802,0.0783555101629807,0.1236202237628757,0.4159290959911695
04573f01-a340-4c10-bd4a-15c3480bac6f,0.026893291283292,0.0274698105640356,0.3392496213193489
045fb21f-9b96-4ec0-9c01-81d075adbf0b,0.0998621267124475,0.1404534736039423,0.4469300386962941
046c2140-5289-430a-b936-63699da42a35,0.021492130330019,0.0273527855322197,0.3403669407392641
04873bb1-ea33-406d-a497-a5b069bb035d,0.0214847552677204,0.0477869859475551,0.3545112681161594
048b789a-b124-48fa-8cf6-424da8af68a9,0.067127223298206,0.0609470919177095,0.3864901821832991
048fa435-c1be-416a-9ec8-92c511d7fca8,0.0302202670378164,0.0231225692923674,0.3418507832570002
04b6d5ae-0c0d-4200-8c8e-2adc7f477fdd,0.0695694742869521,0.0892756147788741,0.6345229772578272
04c28e15-37cd-4758-946d-5b78a2a2c9e6,0.0262795441841763,0.03324218083965,0.3398685637379439
04c81212-c6df-4593-9c0b-5e716326a766,0.0199355560894772,0.0302894541028596,0.3304643611759768
04d81f54-ab99-4e44-aa11-4b9ce9f48058,0.1265485282467586,0.0597460819361273,0.4931142491899369
04dbf6c2-83f3-4119-ae1f-c0e1ef0811d0,0.0359422160049157,0.0537580774197302,0.3628779983270118
04e18d57-50bf-44fc-a389-a1941d9fdc13,0.1296485027663274,0.1133125670023769,0.624196625690412
04fafe14-7cd2-4083-a120-85209ecaa9dd,0.0625479483849699,0.1139108321279201,0.5446266902125678
04fbbe44-e45d-449a-a4e6-2ba5d9837422,0.0664623619252282,0.054016665435475,0.3674053357349857
04fd8633-fe3b-4ac6-8cea-d35fed629dcd,0.1280809747602412,0.1380969256665874,0.6165959596249925
05036bbb-47bd-465f-a5ca-be259daf36f9,0.0653207655828532,0.1467812737552307,0.5862803017257616
050c7ade-58df-45c6-8053-c2b9a95fe85b,0.0471855626975467,0.0476722644140685,0.3464320882168145
050d9b13-cc74-4492-9c4f-7f91eee6c076,0.1428918162680144,0.1053565623838149,0.4201293796949492
05114ef1-0fa5-455a-973f-df570bcf4799,0.027408270198122,0.019871608015571,0.3205010184823523
05502b81-4e7e-4120-9dfb-52a4167f887d,0.0613110778873804,0.0572425678560236,0.3626887551426954
0554479d-ccb0-4338-af96-cc192dae4b3c,0.0355244657788094,0.0583221107415218,0.3685765304732271
058a4b1b-6fb2-429b-86ab-e22bf6977fbd,0.0949393317125822,0.0722526535762397,0.6358071104555673
0597061e-4f59-4128-8f34-020afebbf1d5,0.1345066936039774,0.1601307326372608,0.6121475882507155
